employee_id,review_year,performance_rating,promotion_flag
E101481,2023,4,Yes
E101481,2024,4,Yes
E101481,2025,3,No
E101481,2026,2,No
E101482,2020,3,No
E101483,2019,2,No
E101483,2020,2,No
E101483,2021,3,No
E101483,2022,4,No
E101484,2018,5,No
E101484,2019,3,No
E101485,2022,2,No
E101485,2023,4,No
E101485,2024,3,No
E101485,2025,3,Yes
E101486,2021,4,No
E101487,2020,4,No
E101487,2021,5,No
E101488,2019,4,No
E101488,2020,4,No
E101488,2021,5,No
E101489,2018,5,No
E101489,2019,4,No
E101489,2020,3,Yes
E101490,2018,2,No
E101490,2019,5,Yes
E101490,2020,3,No
E101490,2021,4,No
E101491,2021,3,No
E101491,2022,3,No
E101492,2022,3,Yes
E101493,2021,2,No
E101494,2021,5,No
E101494,2022,5,No
E101495,2019,3,No
E101495,2020,3,Yes
E101496,2021,4,Yes
E101497,2020,4,No
E101497,2021,2,No
E101497,2022,5,No
E101498,2020,5,No
E101498,2021,2,No
E101498,2022,4,No
E101498,2023,2,No
E101499,2019,5,No
E101499,2020,3,No
E101500,2019,4,No
E101501,2021,4,No
E101502,2020,3,No
E101503,2019,5,Yes
E101503,2020,2,No
E101503,2021,4,No
E101503,2022,4,No
E101504,2018,3,No
E101505,2019,3,No
E101505,2020,4,No
E101505,2021,3,No
E101505,2022,4,No
E101506,2021,5,No
E101506,2022,4,No
E101506,2023,5,No
E101507,2018,5,No
E101507,2019,4,No
E101508,2017,2,Yes
E101509,2023,3,Yes
E101509,2024,4,No
E101509,2025,3,No
E101510,2017,5,No
E101510,2018,3,No
E101510,2019,5,No
E101510,2020,4,No
E101511,2020,3,No
E101512,2021,3,No
E101512,2022,5,Yes
E101513,2021,4,No
E101513,2022,3,No
E101513,2023,2,No
E101514,2023,5,No
E101514,2024,3,No
E101514,2025,3,No
E101515,2023,4,Yes
E101515,2024,3,No
E101515,2025,5,No
E101516,2020,2,No
E101516,2021,4,No
E101516,2022,3,No
E101516,2023,3,No
E101517,2021,3,No
E101517,2022,2,No
E101518,2018,4,No
E101518,2019,3,Yes
E101519,2020,4,No
E101519,2021,3,No
E101520,2021,3,No
E101521,2017,2,No
E101521,2018,4,No
E101521,2019,3,Yes
E101521,2020,3,Yes
E101522,2019,3,No
E101522,2020,3,No
E101522,2021,3,No
E101522,2022,5,No
E101523,2023,2,No
E101523,2024,3,No
E101523,2025,3,No
E101524,2019,4,No
E101525,2020,2,No
E101526,2023,4,No
E101526,2024,3,No
E101526,2025,2,No
E101526,2026,3,No
E101527,2023,3,No
E101528,2017,4,No
E101528,2018,5,No
E101528,2019,4,No
E101528,2020,3,No
E101529,2021,5,No
E101529,2022,4,No
E101529,2023,3,No
E101530,2023,5,No
E101530,2024,3,No
E101531,2022,4,Yes
E101532,2019,3,No
E101532,2020,3,No
E101532,2021,2,No
E101533,2017,2,No
E101533,2018,3,No
E101533,2019,4,No
E101533,2020,3,No
E101534,2017,5,Yes
E101534,2018,4,No
E101535,2022,5,No
E101535,2023,5,No
E101535,2024,4,No
E101536,2018,3,Yes
E101536,2019,2,Yes
E101536,2020,3,No
E101537,2020,4,No
E101538,2017,3,No
E101538,2018,3,No
E101538,2019,4,Yes
E101539,2018,5,No
E101539,2019,4,No
E101540,2019,4,No
E101540,2020,3,Yes
E101540,2021,3,Yes
E101541,2021,2,No
E101541,2022,3,No
E101542,2017,4,No
E101542,2018,3,No
E101542,2019,4,No
E101543,2017,4,Yes
E101543,2018,5,No
E101544,2018,5,No
E101545,2020,5,No
E101546,2022,2,No
E101546,2023,4,No
E101547,2021,3,No
E101548,2021,5,No
E101548,2022,4,No
E101548,2023,3,No
E101549,2022,4,Yes
E101550,2022,3,No
E101551,2022,3,No
E101551,2023,3,No
E101552,2022,3,No
E101552,2023,3,No
E101553,2019,3,No
E101553,2020,2,No
E101553,2021,4,No
E101553,2022,3,No
E101554,2017,2,No
E101554,2018,3,No
E101555,2017,2,No
E101555,2018,5,No
E101555,2019,4,No
E101555,2020,5,No
E101556,2017,4,No
E101556,2018,4,No
E101557,2018,3,No
E101557,2019,4,No
E101557,2020,3,No
E101558,2019,4,No
E101559,2023,4,No
E101559,2024,4,No
E101559,2025,3,No
E101559,2026,5,Yes
E101560,2018,5,No
E101560,2019,2,No
E101560,2020,3,No
E101561,2021,5,No
E101561,2022,4,No
E101562,2020,5,No
E101562,2021,4,No
E101563,2020,3,No
E101563,2021,3,No
E101564,2017,3,No
E101564,2018,3,No
E101564,2019,3,No
E101564,2020,5,No
E101565,2022,4,No
E101565,2023,3,No
E101565,2024,5,No
E101565,2025,5,No
E101566,2022,3,No
E101567,2020,4,No
E101567,2021,4,No
E101568,2020,5,No
E101568,2021,3,No
E101568,2022,4,No
E101568,2023,4,Yes
E101569,2020,3,No
E101570,2017,2,No
E101570,2018,3,No
E101570,2019,4,No
E101570,2020,5,No
E101571,2017,4,No
E101571,2018,3,No
E101571,2019,4,No
E101572,2022,3,No
E101572,2023,4,No
E101572,2024,2,No
E101572,2025,5,No
E101573,2023,4,No
E101573,2024,3,No
E101574,2021,4,No
E101575,2019,3,No
E101575,2020,2,Yes
E101575,2021,2,No
E101576,2022,4,Yes
E101576,2023,3,No
E101576,2024,4,No
E101576,2025,3,No
E101577,2020,3,Yes
E101577,2021,3,No
E101577,2022,4,No
E101578,2023,4,No
E101578,2024,3,Yes
E101579,2018,4,No
E101579,2019,5,No
E101579,2020,4,No
E101579,2021,4,Yes
E101580,2019,2,No
E101581,2019,3,Yes
E101581,2020,2,No
E101581,2021,4,Yes
E101581,2022,5,No
E101582,2022,4,No
E101582,2023,4,No
E101582,2024,3,No
E101583,2019,3,No
E101583,2020,3,No
E101583,2021,4,No
E101583,2022,3,No
E101584,2023,4,No
E101584,2024,4,Yes
E101585,2018,4,Yes
E101586,2023,3,No
E101587,2022,3,Yes
E101587,2023,4,No
E101588,2020,5,No
E101588,2021,4,No
E101588,2022,4,No
E101588,2023,4,No
E101589,2020,5,No
E101589,2021,5,No
E101590,2020,4,No
E101590,2021,2,No
E101591,2023,5,No
E101591,2024,4,No
E101592,2022,5,No
E101592,2023,3,No
E101592,2024,2,No
E101593,2023,5,No
E101593,2024,4,No
E101593,2025,3,No
E101593,2026,5,No
E101594,2021,5,No
E101594,2022,3,No
E101594,2023,4,No
E101594,2024,2,No
E101595,2017,2,No
E101595,2018,5,No
E101595,2019,4,No
E101595,2020,3,No
E101596,2022,4,No
E101596,2023,3,No
E101596,2024,4,No
E101597,2023,4,No
E101597,2024,3,No
E101598,2023,4,No
E101599,2022,2,No
E101599,2023,2,No
E101599,2024,5,No
E101599,2025,3,No
E101600,2018,3,No
E101600,2019,4,No
E101600,2020,3,No
E101600,2021,2,Yes
E101601,2019,4,Yes
E101601,2020,5,No
E101601,2021,3,No
E101602,2021,4,No
E101602,2022,3,No
E101602,2023,3,No
E101603,2023,3,No
E101603,2024,4,Yes
E101604,2023,2,No
E101605,2020,3,No
E101605,2021,2,No
E101605,2022,5,No
E101605,2023,3,No
E101606,2018,4,No
E101607,2020,3,No
E101607,2021,2,Yes
E101608,2017,5,No
E101609,2020,3,No
E101610,2019,3,No
E101611,2023,3,No
E101611,2024,5,No
E101611,2025,3,No
E101611,2026,2,No
E101612,2017,3,No
E101613,2019,3,Yes
E101613,2020,5,No
E101613,2021,4,No
E101614,2017,2,No
E101614,2018,2,No
E101614,2019,2,No
E101614,2020,3,Yes
E101615,2023,4,No
E101615,2024,3,No
E101615,2025,4,No
E101616,2022,3,No
E101616,2023,4,No
E101617,2017,5,No
E101617,2018,3,No
E101617,2019,5,No
E101617,2020,2,No
E101618,2018,3,No
E101618,2019,2,No
E101619,2020,4,No
E101619,2021,3,No
E101619,2022,3,No
E101619,2023,3,No
E101620,2017,3,No
E101620,2018,5,No
E101621,2019,4,No
E101622,2020,4,No
E101622,2021,5,No
E101622,2022,3,No
E101623,2019,3,No
E101623,2020,4,Yes
E101623,2021,4,No
E101623,2022,2,No
E101624,2018,4,No
E101625,2020,3,No
E101626,2017,2,No
E101627,2019,5,No
E101627,2020,3,No
E101627,2021,4,Yes
E101627,2022,5,No
E101628,2021,3,No
E101628,2022,2,Yes
E101628,2023,2,No
E101629,2020,2,Yes
E101629,2021,4,No
E101629,2022,3,No
E101630,2021,2,Yes
E101630,2022,4,No
E101630,2023,3,No
E101631,2023,3,No
E101631,2024,3,No
E101631,2025,2,No
E101631,2026,3,No
E101632,2018,4,No
E101632,2019,3,No
E101632,2020,4,No
E101633,2017,5,No
E101633,2018,3,No
E101633,2019,4,No
E101634,2020,5,Yes
E101634,2021,4,No
E101635,2019,5,No
E101635,2020,2,No
E101635,2021,4,Yes
E101635,2022,3,No
E101636,2022,3,No
E101636,2023,2,No
E101636,2024,5,Yes
E101637,2023,3,No
E101637,2024,4,No
E101637,2025,3,No
E101638,2017,4,No
E101639,2018,4,No
E101639,2019,2,No
E101639,2020,4,No
E101639,2021,3,No
E101640,2023,4,No
E101640,2024,4,No
E101641,2018,2,No
E101641,2019,4,No
E101641,2020,5,No
E101642,2021,2,No
E101642,2022,3,No
E101642,2023,3,No
E101642,2024,4,No
E101643,2019,4,Yes
E101643,2020,4,No
E101643,2021,3,No
E101643,2022,4,No
E101644,2021,3,Yes
E101644,2022,4,No
E101644,2023,2,No
E101645,2022,3,No
E101645,2023,4,No
E101645,2024,4,No
E101645,2025,3,Yes
E101646,2023,4,No
E101647,2022,3,No
E101647,2023,5,No
E101647,2024,4,No
E101647,2025,2,No
E101648,2022,3,No
E101648,2023,3,No
E101648,2024,2,No
E101648,2025,4,No
E101649,2019,2,No
E101650,2017,4,No
E101650,2018,3,No
E101651,2021,5,No
E101651,2022,4,Yes
E101651,2023,3,No
E101652,2021,4,No
E101652,2022,4,No
E101653,2022,3,No
E101653,2023,3,No
E101653,2024,2,No
E101654,2018,2,No
E101654,2019,3,No
E101654,2020,3,No
E101655,2020,5,No
E101656,2017,3,No
E101656,2018,5,Yes
E101656,2019,2,No
E101656,2020,4,No
E101657,2020,3,Yes
E101657,2021,3,No
E101658,2017,4,No
E101658,2018,5,No
E101659,2019,4,No
E101660,2018,2,No
E101660,2019,4,No
E101660,2020,4,No
E101660,2021,2,No
E101661,2021,3,No
E101661,2022,4,No
E101661,2023,3,No
E101661,2024,3,No
E101662,2018,3,No
E101662,2019,4,No
E101662,2020,4,No
E101662,2021,2,Yes
E101663,2023,2,No
E101664,2019,4,No
E101664,2020,2,No
E101664,2021,5,No
E101664,2022,5,Yes
E101665,2023,4,Yes
E101666,2017,4,No
E101666,2018,3,No
E101666,2019,4,No
E101666,2020,3,Yes
E101667,2022,3,No
E101668,2017,3,No
E101669,2021,4,Yes
E101670,2019,4,Yes
E101670,2020,3,No
E101671,2017,2,No
E101672,2018,3,No
E101672,2019,3,No
E101673,2023,4,No
E101673,2024,4,No
E101674,2023,5,No
E101674,2024,4,No
E101674,2025,2,No
E101675,2020,5,No
E101675,2021,4,No
E101676,2022,3,No
E101676,2023,2,No
E101677,2020,3,No
E101677,2021,4,No
E101677,2022,3,No
E101677,2023,5,No
E101678,2023,5,No
E101678,2024,4,No
E101679,2018,3,No
E101679,2019,5,No
E101679,2020,4,No
E101680,2019,5,No
E101680,2020,5,No
E101681,2022,3,Yes
E101681,2023,3,No
E101682,2023,4,No
E101683,2021,5,No
E101683,2022,3,No
E101684,2019,2,No
E101685,2017,3,No
E101686,2023,4,No
E101687,2021,4,No
E101687,2022,3,Yes
E101687,2023,5,No
E101687,2024,5,No
E101688,2018,5,No
E101689,2019,4,No
E101690,2017,2,No
E101690,2018,4,No
E101691,2021,5,No
E101691,2022,2,No
E101692,2018,5,No
E101693,2023,3,No
E101693,2024,3,Yes
E101694,2018,4,No
E101694,2019,4,No
E101694,2020,2,No
E101695,2017,2,No
E101695,2018,4,No
E101695,2019,4,No
E101695,2020,5,No
E101696,2021,4,No
E101696,2022,5,No
E101696,2023,3,No
E101697,2022,4,Yes
E101698,2018,2,No
E101698,2019,4,No
E101699,2020,3,No
E101699,2021,4,No
E101699,2022,5,No
E101699,2023,4,No
E101700,2021,4,No
E101700,2022,4,No
E101701,2020,3,No
E101701,2021,5,No
E101702,2020,3,Yes
E101702,2021,5,No
E101703,2017,3,No
E101703,2018,4,No
E101703,2019,5,No
E101703,2020,3,No
E101704,2023,4,No
E101705,2021,5,No
E101706,2022,3,Yes
E101706,2023,4,No
E101706,2024,3,No
E101707,2023,4,No
E101707,2024,2,No
E101707,2025,3,No
E101708,2020,5,No
E101708,2021,4,No
E101709,2021,4,Yes
E101709,2022,2,Yes
E101710,2018,3,Yes
E101711,2023,4,No
E101712,2019,4,No
E101712,2020,3,No
E101712,2021,3,No
E101713,2021,5,No
E101713,2022,3,No
E101713,2023,2,No
E101713,2024,3,No
E101714,2023,4,No
E101714,2024,2,No
E101714,2025,4,Yes
E101714,2026,4,No
E101715,2018,2,No
E101715,2019,3,No
E101715,2020,4,Yes
E101716,2020,3,No
E101717,2018,4,No
E101717,2019,3,Yes
E101717,2020,2,No
E101718,2022,4,Yes
E101718,2023,5,No
E101719,2018,2,No
E101719,2019,4,No
E101720,2021,3,Yes
E101720,2022,4,No
E101720,2023,3,No
E101720,2024,4,No
E101721,2018,5,No
E101721,2019,3,No
E101721,2020,5,Yes
E101721,2021,2,Yes
E101722,2020,2,No
E101723,2020,3,No
E101723,2021,4,No
E101723,2022,3,No
E101723,2023,4,No
E101724,2020,4,No
E101724,2021,5,No
E101724,2022,3,No
E101724,2023,2,No
E101725,2023,3,Yes
E101725,2024,4,Yes
E101726,2018,5,No
E101726,2019,4,No
E101727,2022,4,No
E101727,2023,3,No
E101728,2023,4,No
E101728,2024,4,No
E101729,2021,3,No
E101729,2022,4,No
E101729,2023,3,No
E101730,2019,4,Yes
E101731,2022,3,No
E101731,2023,3,No
E101731,2024,3,No
E101731,2025,3,No
E101732,2018,3,No
E101732,2019,4,No
E101733,2020,3,No
E101733,2021,5,Yes
E101734,2022,4,No
E101735,2020,2,No
E101736,2021,4,No
E101736,2022,3,No
E101737,2021,3,No
E101737,2022,4,Yes
E101738,2019,4,Yes
E101738,2020,3,Yes
E101738,2021,3,No
E101739,2017,3,No
E101739,2018,3,No
E101740,2021,3,No
E101740,2022,4,No
E101740,2023,4,No
E101740,2024,2,No
E101741,2022,4,No
E101742,2017,4,No
E101742,2018,4,No
E101742,2019,4,Yes
E101743,2017,3,No
E101744,2023,3,No
E101744,2024,3,No
E101744,2025,4,No
E101745,2023,5,Yes
E101745,2024,4,No
E101745,2025,2,No
E101746,2021,4,No
E101747,2020,4,No
E101747,2021,5,No
E101748,2018,3,No
E101748,2019,4,No
E101749,2021,4,No
E101749,2022,5,Yes
E101750,2022,4,No
E101750,2023,3,No
E101750,2024,4,No
E101751,2021,4,No
E101751,2022,3,Yes
E101751,2023,4,Yes
E101752,2019,2,No
E101752,2020,4,No
E101752,2021,2,No
E101752,2022,4,No
E101753,2018,4,Yes
E101753,2019,4,No
E101753,2020,4,No
E101753,2021,5,No
E101754,2021,3,No
E101754,2022,4,No
E101754,2023,4,No
E101754,2024,4,No
E101755,2021,3,No
E101755,2022,2,No
E101755,2023,3,No
E101755,2024,3,No
E101756,2019,3,No
E101756,2020,3,No
E101756,2021,3,No
E101757,2022,3,Yes
E101757,2023,4,No
E101758,2023,4,No
E101758,2024,5,No
E101759,2022,2,Yes
E101759,2023,3,No
E101760,2017,3,No
E101760,2018,3,No
E101760,2019,3,No
E101760,2020,5,No
E101761,2017,3,No
E101762,2019,4,Yes
E101762,2020,2,No
E101762,2021,4,No
E101762,2022,2,No
E101763,2020,2,No
E101764,2023,5,No
E101764,2024,4,No
E101764,2025,5,No
E101764,2026,5,No
E101765,2018,4,No
E101765,2019,4,No
E101765,2020,2,No
E101765,2021,2,No
E101766,2022,5,No
E101767,2019,2,No
E101768,2022,2,No
E101768,2023,2,No
E101768,2024,4,No
E101769,2023,2,No
E101769,2024,3,No
E101769,2025,2,No
E101769,2026,3,No
E101770,2022,2,No
E101770,2023,3,No
E101770,2024,3,Yes
E101770,2025,3,No
E101771,2023,4,No
E101772,2017,2,No
E101772,2018,4,No
E101773,2021,4,No
E101773,2022,5,No
E101773,2023,4,No
E101774,2023,5,Yes
E101775,2021,3,No
E101776,2022,4,No
E101776,2023,3,No
E101777,2017,4,No
E101778,2020,4,No
E101778,2021,4,No
E101778,2022,2,No
E101778,2023,4,No
E101779,2023,2,No
E101780,2020,3,No
E101780,2021,2,No
E101780,2022,4,No
E101781,2020,4,No
E101781,2021,3,No
E101781,2022,5,No
E101781,2023,2,No
E101782,2022,3,No
E101782,2023,5,No
E101782,2024,3,No
E101782,2025,4,Yes
E101783,2023,3,No
E101783,2024,3,No
E101784,2019,3,No
E101784,2020,3,No
E101784,2021,4,No
E101784,2022,4,No
E101785,2023,3,No
E101785,2024,4,No
E101785,2025,2,No
E101786,2020,3,No
E101787,2020,5,No
E101788,2019,4,No
E101788,2020,2,No
E101789,2023,3,No
E101790,2020,3,No
E101791,2018,3,Yes
E101792,2017,2,No
E101792,2018,2,No
E101792,2019,4,No
E101792,2020,2,No
E101793,2021,4,No
E101793,2022,4,No
E101793,2023,4,No
E101793,2024,3,No
E101794,2017,3,No
E101794,2018,5,No
E101794,2019,4,Yes
E101794,2020,5,No
E101795,2022,3,No
E101795,2023,2,No
E101795,2024,5,No
E101795,2025,4,No
E101796,2019,4,No
E101796,2020,3,No
E101796,2021,2,No
E101796,2022,5,No
E101797,2017,5,No
E101798,2023,4,Yes
E101798,2024,4,No
E101799,2020,3,No
E101800,2023,5,No
E101800,2024,4,No
E101800,2025,3,Yes
E101800,2026,2,No
E101801,2020,2,Yes
E101802,2022,3,No
E101802,2023,3,Yes
E101803,2021,2,No
E101804,2021,3,No
E101804,2022,3,Yes
E101805,2023,3,No
E101805,2024,4,No
E101806,2018,4,Yes
E101806,2019,3,No
E101806,2020,4,No
E101807,2022,2,No
E101807,2023,5,No
E101807,2024,5,No
E101807,2025,3,No
E101808,2018,4,No
E101808,2019,4,No
E101808,2020,3,No
E101809,2018,5,No
E101809,2019,3,No
E101809,2020,4,No
E101810,2017,5,No
E101810,2018,2,No
E101810,2019,5,No
E101810,2020,5,No
E101811,2023,3,No
E101812,2018,4,No
E101813,2020,3,No
E101813,2021,3,No
E101813,2022,5,No
E101813,2023,4,No
E101814,2019,4,No
E101815,2023,2,No
E101815,2024,2,Yes
E101815,2025,3,No
E101816,2017,2,Yes
E101816,2018,3,No
E101816,2019,4,Yes
E101816,2020,5,No
E101817,2020,2,No
E101817,2021,4,No
E101817,2022,3,No
E101817,2023,3,No
E101818,2022,4,No
E101818,2023,5,No
E101818,2024,4,No
E101819,2021,4,No
E101820,2019,3,No
E101820,2020,2,No
E101820,2021,2,Yes
E101821,2023,4,No
E101821,2024,3,No
E101821,2025,4,No
E101821,2026,5,No
E101822,2020,4,No
E101822,2021,3,No
E101823,2023,3,Yes
E101824,2020,3,No
E101824,2021,3,No
E101824,2022,4,No
E101825,2018,4,No
E101825,2019,4,No
E101825,2020,5,Yes
E101826,2018,3,Yes
E101826,2019,4,No
E101827,2023,3,No
E101827,2024,5,No
E101827,2025,3,No
E101827,2026,4,No
E101828,2022,4,No
E101828,2023,2,No
E101828,2024,4,No
E101828,2025,5,No
E101829,2020,4,No
E101829,2021,2,No
E101829,2022,4,No
E101829,2023,3,No
E101830,2017,5,No
E101830,2018,3,No
E101830,2019,4,No
E101831,2020,3,No
E101831,2021,3,Yes
E101831,2022,2,No
E101832,2022,3,No
E101832,2023,3,Yes
E101832,2024,4,Yes
E101833,2022,5,No
E101833,2023,5,No
E101833,2024,2,No
E101833,2025,5,No
E101834,2021,4,No
E101835,2017,5,No
E101835,2018,2,No
E101835,2019,3,No
E101836,2021,5,No
E101836,2022,5,No
E101836,2023,4,No
E101837,2021,3,Yes
E101837,2022,3,No
E101838,2018,2,No
E101838,2019,5,No
E101838,2020,4,No
E101839,2022,4,Yes
E101839,2023,4,No
E101839,2024,5,No
E101839,2025,4,No
E101840,2022,3,No
E101841,2017,4,No
E101841,2018,4,No
E101841,2019,4,No
E101841,2020,3,No
E101842,2020,2,Yes
E101843,2022,4,No
E101843,2023,3,No
E101843,2024,3,No
E101844,2022,4,No
E101844,2023,5,No
E101844,2024,4,Yes
E101844,2025,3,No
E101845,2018,4,No
E101845,2019,4,No
E101846,2021,2,No
E101846,2022,5,No
E101846,2023,4,No
E101847,2021,3,No
E101848,2018,2,No
E101848,2019,2,No
E101848,2020,3,No
E101848,2021,3,No
E101849,2023,5,No
E101849,2024,4,Yes
E101850,2022,4,No
E101851,2022,2,No
E101851,2023,3,No
E101851,2024,4,No
E101851,2025,4,No
E101852,2020,5,No
E101852,2021,5,Yes
E101852,2022,4,Yes
E101853,2022,3,No
E101853,2023,3,No
E101853,2024,5,No
E101854,2021,3,No
E101854,2022,2,No
E101854,2023,5,No
E101854,2024,3,No
E101855,2019,2,No
E101855,2020,3,No
E101855,2021,4,No
E101855,2022,4,No
E101856,2020,5,No
E101856,2021,4,No
E101856,2022,5,No
E101857,2023,5,No
E101857,2024,4,No
E101857,2025,4,No
E101857,2026,3,No
E101858,2018,4,No
E101858,2019,4,No
E101859,2019,3,No
E101860,2019,5,No
E101860,2020,2,No
E101861,2018,3,No
E101862,2023,2,Yes
E101862,2024,3,No
E101862,2025,4,No
E101863,2022,2,No
E101864,2022,4,No
E101865,2023,3,No
E101866,2019,3,No
E101866,2020,5,No
E101866,2021,3,No
E101866,2022,5,No
E101867,2023,3,No
E101867,2024,4,Yes
E101867,2025,3,No
E101868,2022,4,No
E101868,2023,4,No
E101869,2020,3,No
E101869,2021,3,Yes
E101869,2022,4,No
E101870,2023,3,No
E101871,2023,3,Yes
E101871,2024,3,No
E101872,2017,2,Yes
E101872,2018,4,No
E101873,2022,5,Yes
E101873,2023,5,No
E101873,2024,5,No
E101873,2025,3,No
E101874,2021,4,No
E101874,2022,4,No
E101875,2019,3,No
E101875,2020,3,No
E101876,2023,3,No
E101876,2024,4,No
E101877,2019,4,No
E101878,2020,2,No
E101878,2021,2,Yes
E101878,2022,2,No
E101878,2023,4,Yes
E101879,2018,5,No
E101879,2019,4,Yes
E101879,2020,2,No
E101879,2021,3,No
E101880,2023,3,No
E101880,2024,5,No
E101880,2025,5,No
E101880,2026,4,No
E101881,2021,5,No
E101881,2022,4,No
E101882,2023,5,No
E101882,2024,3,No
E101882,2025,5,No
E101883,2017,2,No
E101883,2018,4,No
E101883,2019,4,No
E101884,2022,4,Yes
E101884,2023,5,No
E101885,2017,3,No
E101885,2018,5,No
E101885,2019,3,No
E101886,2022,3,No
E101887,2021,4,No
E101887,2022,2,No
E101888,2023,3,No
E101888,2024,2,No
E101888,2025,4,Yes
E101888,2026,4,No
E101889,2018,3,No
E101889,2019,3,No
E101889,2020,3,No
E101890,2020,5,No
E101891,2017,3,No
E101891,2018,4,No
E101892,2018,2,Yes
E101893,2018,5,No
E101893,2019,2,Yes
E101894,2020,4,Yes
E101894,2021,4,No
E101894,2022,4,No
E101895,2022,4,No
E101895,2023,4,No
E101896,2021,3,No
E101897,2021,3,No
E101897,2022,5,No
E101898,2017,5,No
E101898,2018,3,No
E101899,2022,2,No
E101899,2023,3,No
E101900,2017,4,No
E101901,2022,4,Yes
E101901,2023,3,No
E101902,2018,4,No
E101902,2019,4,No
E101902,2020,2,No
E101903,2022,3,No
E101903,2023,4,No
E101903,2024,3,No
E101903,2025,5,No
E101904,2023,4,No
E101904,2024,4,No
E101905,2022,3,Yes
E101905,2023,5,No
E101905,2024,4,No
E101906,2019,3,No
E101906,2020,5,No
E101906,2021,4,No
E101907,2023,3,No
E101907,2024,4,No
E101907,2025,3,No
E101908,2021,5,No
E101908,2022,3,No
E101908,2023,4,No
E101908,2024,3,No
E101909,2023,2,No
E101909,2024,3,Yes
E101910,2017,5,No
E101910,2018,5,No
E101910,2019,3,No
E101911,2019,4,No
E101911,2020,4,No
E101912,2018,4,No
E101912,2019,4,Yes
E101912,2020,4,No
E101912,2021,5,No
E101913,2023,3,No
E101913,2024,4,No
E101913,2025,4,Yes
E101913,2026,3,No
E101914,2018,2,No
E101915,2019,3,No
E101915,2020,4,Yes
E101915,2021,5,No
E101915,2022,5,No
E101916,2020,4,No
E101916,2021,3,No
E101917,2018,4,No
E101917,2019,4,No
E101918,2019,5,No
E101918,2020,4,No
E101918,2021,4,No
E101918,2022,2,No
E101919,2021,2,No
E101919,2022,4,No
E101919,2023,4,No
E101920,2018,2,Yes
E101920,2019,3,Yes
E101920,2020,4,Yes
E101920,2021,3,No
E101921,2021,2,No
E101921,2022,5,No
E101921,2023,3,No
E101921,2024,3,No
E101922,2019,2,Yes
E101922,2020,4,No
E101922,2021,2,No
E101923,2022,4,Yes
E101924,2019,2,No
E101924,2020,4,No
E101924,2021,3,No
E101925,2017,4,No
E101925,2018,2,No
E101926,2022,3,No
E101927,2020,5,No
E101928,2018,3,No
E101928,2019,2,No
E101928,2020,4,No
E101928,2021,5,No
E101929,2019,3,No
E101929,2020,2,No
E101929,2021,4,No
E101930,2023,3,No
E101931,2023,4,No
E101931,2024,4,No
E101932,2023,5,No
E101932,2024,3,Yes
E101933,2020,2,No
E101933,2021,3,No
E101933,2022,2,No
E101933,2023,3,No
E101934,2018,3,No
E101934,2019,3,Yes
E101934,2020,5,No
E101935,2018,4,No
E101935,2019,3,No
E101935,2020,4,No
E101936,2020,3,Yes
E101936,2021,4,No
E101936,2022,4,No
E101936,2023,4,No
E101937,2019,3,No
E101937,2020,4,No
E101937,2021,3,No
E101937,2022,4,No
E101938,2023,3,No
E101938,2024,3,No
E101938,2025,4,No
E101939,2022,3,Yes
E101939,2023,4,No
E101939,2024,5,No
E101939,2025,2,No
E101940,2019,4,No
E101941,2018,3,No
E101941,2019,3,No
E101942,2022,4,No
E101943,2020,3,No
E101943,2021,5,No
E101943,2022,4,No
E101943,2023,4,No
E101944,2020,3,No
E101944,2021,5,No
E101944,2022,3,No
E101945,2021,3,No
E101945,2022,2,No
E101945,2023,4,Yes
E101946,2018,3,No
E101946,2019,3,No
E101946,2020,5,No
E101946,2021,3,No
E101947,2020,3,No
E101947,2021,4,No
E101948,2022,4,Yes
E101949,2021,5,No
E101950,2022,4,Yes
E101951,2022,4,No
E101951,2023,2,No
E101951,2024,5,Yes
E101952,2020,3,No
E101953,2017,3,No
E101953,2018,4,No
E101954,2018,3,No
E101954,2019,4,No
E101955,2018,3,Yes
E101955,2019,3,No
E101955,2020,4,No
E101955,2021,4,Yes
E101956,2019,4,No
E101956,2020,4,No
E101956,2021,4,No
E101956,2022,4,No
E101957,2022,3,No
E101957,2023,5,No
E101958,2019,3,No
E101958,2020,4,No
E101958,2021,4,No
E101959,2021,4,No
E101959,2022,5,No
E101959,2023,2,No
E101960,2023,4,No
E101960,2024,3,No
E101960,2025,3,No
E101960,2026,3,No
E101961,2018,2,No
E101961,2019,3,No
E101961,2020,3,No
E101962,2022,3,No
E101962,2023,3,No
E101963,2019,3,No
E101963,2020,5,No
E101963,2021,4,No
E101963,2022,3,No
E101964,2023,4,No
E101964,2024,3,No
E101964,2025,2,No
E101965,2022,3,No
E101965,2023,5,No
E101965,2024,3,No
E101965,2025,4,No
E101966,2021,4,No
E101966,2022,3,No
E101966,2023,2,No
E101966,2024,4,No
E101967,2020,3,No
E101968,2018,3,No
E101968,2019,3,No
E101969,2021,3,No
E101969,2022,2,No
E101969,2023,3,No
E101970,2022,3,No
E101970,2023,3,No
E101971,2020,3,No
E101971,2021,2,Yes
E101972,2019,3,No
E101972,2020,4,No
E101972,2021,4,No
E101973,2019,3,No
E101973,2020,3,No
E101973,2021,3,No
E101974,2020,2,No
E101974,2021,5,No
E101975,2021,3,Yes
E101976,2020,5,No
