employee_id,salary,bonus,salary_band,last_hike_date
E102062,754590,63106,L2,2025-03-13
E102063,419885,54680,L1,2020-01-10
E102064,2198294,258462,L5,2024-09-25
E102065,546993,47289,L1,2021-02-20
E102066,520647,56561,L1,2023-10-20
E102067,483364,41368,L1,2019-03-20
E102068,1009790,78835,L3,2019-10-04
E102069,569369,54524,L1,2019-10-30
E102070,499633,51142,L1,2019-05-16
E102071,1443073,109202,L4,2023-12-25
E102072,820351,78967,L2,2020-09-19
E102073,737817,67998,L2,2021-01-20
E102074,1104920,57054,L3,2021-10-03
E102075,546253,60362,L1,2026-01-05
E102076,694822,103122,L2,2026-02-12
E102077,1577030,162389,L4,2025-07-07
E102078,1018489,146553,L3,2018-07-12
E102079,855126,49195,L2,2024-08-24
E102080,723885,54822,L2,2026-03-23
E102081,911351,124041,L3,2023-08-31
E102082,725744,93081,L2,2022-09-19
E102083,1557982,207831,L4,2022-09-29
E102084,847588,109097,L2,2025-02-01
E102085,505022,31855,L1,2023-03-20
E102086,557696,53231,L1,2019-04-18
E102087,645944,54780,L2,2023-04-28
E102088,1015991,83457,L3,2024-06-30
E102089,812874,118119,L2,2020-01-28
E102090,1004884,96351,L3,2021-03-08
E102091,894197,127224,L2,2025-10-06
E102092,433153,33125,L1,2024-02-28
E102093,1268509,107243,L4,2022-05-23
E102094,780438,44765,L2,2020-10-25
E102095,1525752,171534,L4,2023-01-04
E102096,555792,33087,L1,2021-12-01
E102097,702904,85394,L2,2020-05-12
E102098,702862,93205,L2,2022-01-16
E102099,731440,79373,L2,2022-10-09
E102100,1022177,57904,L3,2021-07-19
E102101,594108,52826,L1,2021-05-13
E102102,415320,40989,L1,2020-11-22
E102103,866174,81405,L2,2024-06-23
E102104,457332,42903,L1,2022-05-17
E102105,1264599,187408,L4,2021-03-05
E102106,446979,23946,L1,2022-04-23
E102107,760130,97390,L2,2021-05-28
E102108,699152,78687,L2,2025-07-12
E102109,849725,61157,L2,2019-09-24
E102110,515010,47355,L1,2019-09-12
E102111,1109062,158858,L3,2018-09-16
E102112,633632,77194,L2,2020-06-20
E102113,510850,48551,L1,2023-10-15
E102114,965443,102712,L3,2022-07-29
E102115,924438,114712,L3,2026-02-06
E102116,914676,103520,L3,2024-07-19
E102117,580005,30471,L1,2022-07-21
E102118,1093174,71217,L3,2022-08-09
E102119,474734,54695,L1,2024-01-19
E102120,1426628,211715,L4,2024-07-10
E102121,416497,60755,L1,2021-06-14
E102122,794773,83673,L2,2018-08-16
E102123,524985,47445,L1,2023-09-25
E102124,1131658,147796,L3,2023-07-09
E102125,841595,80076,L2,2022-10-10
E102126,1957133,173583,L5,2025-05-07
E102127,429456,33740,L1,2018-10-26
E102128,437033,31291,L1,2023-02-10
E102129,1900363,124528,L5,2023-10-11
E102130,534817,65728,L1,2024-08-11
E102131,1049215,102641,L3,2020-05-25
E102132,903225,100533,L3,2023-02-18
E102133,413459,47446,L1,2022-10-18
E102134,528655,52594,L1,2024-01-01
E102135,455203,51118,L1,2019-03-09
E102136,866620,91357,L2,2020-11-03
E102137,636654,48218,L2,2019-09-24
E102138,709028,84094,L2,2025-12-28
E102139,885531,59193,L2,2018-06-17
E102140,680222,74976,L2,2021-09-25
E102141,592151,83409,L1,2022-07-19
E102142,1843450,120393,L5,2026-04-06
E102143,2141093,315676,L5,2021-07-21
E102144,897887,87150,L2,2023-11-16
E102145,1039362,104143,L3,2025-01-01
E102146,899726,72351,L2,2020-01-08
E102147,1986517,222549,L5,2023-12-05
E102148,547093,61534,L1,2023-07-06
E102149,1025736,142312,L3,2019-08-10
E102150,639093,67254,L2,2022-07-30
E102151,1399285,116875,L4,2020-08-17
E102152,553113,47808,L1,2021-03-02
E102153,482504,45070,L1,2022-08-03
E102154,1028389,77548,L3,2024-01-30
E102155,786376,50797,L2,2020-08-01
E102156,1038727,143299,L3,2021-01-22
E102157,668614,67110,L2,2022-01-26
E102158,1191853,124249,L3,2019-12-18
E102159,687644,69555,L2,2024-03-15
E102160,848689,113914,L2,2022-01-20
E102161,1124903,143973,L3,2020-07-10
E102162,772489,80827,L2,2024-10-30
E102163,1026013,52644,L3,2022-07-29
E102164,553621,36219,L1,2020-01-08
E102165,1165668,80545,L3,2023-10-29
E102166,660167,74763,L2,2023-10-21
E102167,684266,44161,L2,2021-03-26
E102168,1174386,126076,L3,2025-03-12
E102169,1248238,70903,L4,2020-04-23
E102170,500921,39575,L1,2023-12-27
E102171,430309,46710,L1,2022-11-09
E102172,856859,118423,L2,2024-07-23
E102173,678101,57113,L2,2024-05-16
E102174,414162,37192,L1,2019-10-14
E102175,663390,50605,L2,2023-02-12
E102176,1240326,73405,L4,2024-08-09
E102177,606032,84993,L2,2021-02-11
E102178,995896,91322,L3,2021-03-04
E102179,616333,37514,L2,2024-01-16
E102180,880623,47826,L2,2023-09-19
E102181,604005,35482,L2,2021-10-24
E102182,434025,53629,L1,2024-08-14
E102183,958541,143085,L3,2022-02-11
E102184,847634,58655,L2,2019-04-24
E102185,809773,98244,L2,2023-07-02
E102186,613449,78374,L2,2022-04-04
E102187,631233,54144,L2,2019-10-31
E102188,719340,50008,L2,2024-11-20
E102189,1955615,240268,L5,2023-12-29
E102190,1128065,160819,L3,2025-07-24
E102191,1460516,146987,L4,2021-11-25
E102192,478580,48018,L1,2022-10-17
E102193,623160,34347,L2,2024-02-24
E102194,1097475,152963,L3,2020-01-25
E102195,1104825,76190,L3,2021-08-09
E102196,1243403,85859,L4,2020-09-28
E102197,806265,50212,L2,2024-01-15
E102198,657538,51403,L2,2024-01-04
E102199,637419,60413,L2,2024-10-12
E102200,812389,63617,L2,2020-11-01
E102201,521695,52005,L1,2022-02-03
E102202,524905,75240,L1,2019-12-30
E102203,935544,91507,L3,2018-06-11
E102204,549553,47290,L1,2021-11-29
E102205,512314,38302,L1,2019-09-09
E102206,927562,84033,L3,2021-08-02
E102207,1235337,170091,L4,2020-06-25
E102208,1018462,80188,L3,2025-09-14
E102209,2123322,179498,L5,2022-09-19
E102210,789185,55056,L2,2024-05-12
E102211,957465,52569,L3,2023-03-15
E102212,780728,57497,L2,2021-10-03
E102213,852167,111224,L2,2023-08-21
E102214,927729,99197,L3,2019-04-29
E102215,1196026,94545,L3,2022-05-06
E102216,588776,59959,L1,2023-07-01
E102217,1125204,112865,L3,2022-10-23
E102218,450206,60600,L1,2022-06-04
E102219,1188995,155521,L3,2022-04-26
E102220,783143,99757,L2,2020-09-14
E102221,936676,94060,L3,2022-10-22
E102222,1045704,108072,L3,2020-10-14
E102223,468251,65165,L1,2020-06-19
E102224,1251879,129576,L4,2023-07-20
E102225,763167,85588,L2,2022-07-13
E102226,776687,66083,L2,2023-08-30
E102227,812471,63843,L2,2020-04-23
E102228,1355551,169948,L4,2026-02-02
E102229,1190826,101352,L3,2024-03-20
E102230,759515,67955,L2,2018-10-19
E102231,1012199,104989,L3,2024-02-28
E102232,1181933,150044,L3,2021-06-13
E102233,1705611,125933,L5,2024-12-01
E102234,432866,61247,L1,2023-04-09
E102235,659854,63274,L2,2021-07-22
E102236,431827,27970,L1,2023-07-07
E102237,654855,51283,L2,2022-01-27
E102238,597506,79820,L1,2024-06-30
E102239,968017,102964,L3,2020-02-13
E102240,1190012,178342,L3,2022-10-14
E102241,407886,29570,L1,2024-12-11
E102242,1205332,114513,L4,2023-05-03
E102243,1689591,88625,L5,2023-11-18
E102244,1606751,88444,L5,2025-01-16
E102245,919365,68391,L3,2021-08-18
E102246,1117076,124721,L3,2020-06-26
E102247,581039,85615,L1,2021-08-26
E102248,957292,51988,L3,2021-11-10
E102249,1360247,85522,L4,2026-01-07
E102250,553449,50183,L1,2019-10-29
E102251,500849,43360,L1,2020-05-11
E102252,902828,115078,L3,2025-06-05
E102253,498857,49294,L1,2023-11-10
E102254,828645,54657,L2,2024-04-12
E102255,712919,63214,L2,2022-08-11
E102256,1005706,99892,L3,2022-08-23
E102257,664538,76806,L2,2025-03-31
E102258,703117,69952,L2,2021-01-27
E102259,816826,78937,L2,2023-05-14
E102260,956551,123399,L3,2024-03-27
E102261,800176,53878,L2,2025-08-29
E102262,829228,119255,L2,2019-12-09
E102263,1073733,86262,L3,2022-02-25
E102264,1091040,75177,L3,2024-10-01
E102265,1464385,157259,L4,2022-06-02
E102266,567818,84511,L1,2020-04-02
E102267,657954,56794,L2,2026-02-20
E102268,1103156,117446,L3,2022-10-20
E102269,459691,54590,L1,2025-07-16
E102270,968218,74054,L3,2020-07-05
E102271,1160755,126050,L3,2023-07-24
E102272,830307,44642,L2,2020-06-05
E102273,735633,76674,L2,2023-08-09
E102274,900678,110567,L3,2023-12-28
E102275,656284,97791,L2,2022-08-22
E102276,698509,53899,L2,2019-02-15
E102277,720498,79809,L2,2022-05-10
E102278,993854,52100,L3,2020-04-03
E102279,587860,31345,L1,2021-08-28
E102280,506233,34488,L1,2025-08-09
E102281,861002,129106,L2,2020-03-08
E102282,688181,51038,L2,2019-07-04
E102283,409808,32869,L1,2024-06-30
E102284,834661,89448,L2,2024-04-14
E102285,886560,89457,L2,2020-04-06
E102286,569479,43771,L1,2024-07-08
E102287,1010149,123112,L3,2023-02-27
E102288,492420,31351,L1,2023-02-16
E102289,1128411,101706,L3,2020-11-02
E102290,1530583,147347,L4,2024-01-17
E102291,698524,62053,L2,2020-09-26
E102292,681285,69749,L2,2024-02-29
E102293,1521240,186898,L4,2024-08-24
E102294,968232,96435,L3,2024-03-07
E102295,550814,81095,L1,2019-12-01
E102296,1133151,121436,L3,2021-10-06
E102297,932397,129279,L3,2022-05-26
E102298,740089,100944,L2,2023-10-02
E102299,926971,75587,L3,2020-12-30
E102300,1501944,223283,L4,2021-08-18
E102301,809389,47950,L2,2019-03-18
E102302,917552,59100,L3,2019-10-19
E102303,692846,96006,L2,2020-07-30
E102304,708705,36545,L2,2023-02-20
E102305,2124995,201537,L5,2022-04-07
E102306,511053,64077,L1,2019-03-27
E102307,851346,103711,L2,2023-07-02
E102308,1660176,175720,L5,2027-02-14
E102309,631770,34157,L2,2022-10-26
E102310,817479,100245,L2,2020-09-07
E102311,1384927,121108,L4,2022-11-14
E102312,578828,73578,L1,2022-09-07
E102313,604889,86684,L2,2023-09-09
E102314,637623,36195,L2,2022-08-03
E102315,492063,56662,L1,2022-07-21
E102316,1133133,104850,L3,2023-11-17
E102317,811134,109977,L2,2022-11-30
E102318,659664,65773,L2,2021-10-04
E102319,1833220,191665,L5,2020-01-24
E102320,1319464,67562,L4,2023-08-15
E102321,1078183,89763,L3,2020-06-07
E102322,1126171,129302,L3,2024-05-20
E102323,468786,33442,L1,2020-09-02
E102324,646214,53102,L2,2025-04-17
E102325,1752643,159211,L5,2025-09-20
E102326,469783,27707,L1,2020-09-17
E102327,1520087,103009,L4,2024-06-14
E102328,1096014,94178,L3,2018-10-15
E102329,1121848,138488,L3,2020-08-18
E102330,1474014,132896,L4,2021-08-03
E102331,978306,54394,L3,2019-07-14
E102332,975434,80444,L3,2021-04-05
E102333,588585,41064,L1,2021-08-12
E102334,1103217,101297,L3,2020-04-29
E102335,2094199,311203,L5,2026-05-17
E102336,626431,78004,L2,2020-03-09
E102337,1146808,86893,L3,2025-02-21
E102338,1062126,68701,L3,2021-11-22
E102339,663833,74613,L2,2020-11-29
E102340,643813,63857,L2,2021-10-31
E102341,1506701,77872,L4,2026-06-20
E102342,820737,52162,L2,2023-10-13
E102343,413284,26651,L1,2024-11-21
E102344,446305,48741,L1,2026-04-12
E102345,600997,82201,L2,2025-08-11
E102346,1557351,156772,L4,2019-09-12
E102347,1506245,159641,L4,2020-09-04
E102348,631031,81445,L2,2023-05-04
E102349,1140788,96891,L3,2023-01-29
E102350,1536950,220535,L4,2020-06-03
E102351,690714,41692,L2,2023-01-21
E102352,459888,25086,L1,2024-07-31
E102353,1499588,132907,L4,2022-01-06
E102354,1247869,152405,L4,2022-10-28
E102355,618170,84446,L2,2020-11-15
E102356,667296,53935,L2,2022-04-29
E102357,1057004,119133,L3,2024-02-17
E102358,411354,33903,L1,2020-05-24
E102359,784958,116751,L2,2019-07-10
E102360,625102,83970,L2,2018-12-27
E102361,698416,42829,L2,2019-11-03
E102362,1145239,75019,L3,2021-01-09
E102363,778360,82607,L2,2021-06-04
E102364,441540,48165,L1,2021-09-21
E102365,1011627,51896,L3,2020-11-13
E102366,1144047,82391,L3,2022-01-29
E102367,785856,69532,L2,2025-03-07
E102368,780052,98214,L2,2019-11-08
E102369,815023,76923,L2,2020-03-21
E102370,1024111,145892,L3,2022-04-04
E102371,806562,87142,L2,2024-12-15
E102372,959060,91090,L3,2021-01-03
E102373,1315322,111361,L4,2019-06-26
E102374,2022610,250859,L5,2024-12-16
E102375,737098,77274,L2,2023-09-27
E102376,882835,129095,L2,2025-01-20
E102377,822290,116199,L2,2023-08-19
E102378,923354,95737,L3,2023-05-16
E102379,800159,67065,L2,2023-12-05
E102380,1545582,141368,L4,2023-01-22
E102381,1280533,150073,L4,2025-10-04
E102382,1110212,133724,L3,2020-08-15
E102383,890213,45649,L2,2025-03-07
E102384,894781,73689,L2,2021-10-14
E102385,648527,84995,L2,2024-01-20
E102386,1097141,140745,L3,2025-04-19
E102387,1012264,98774,L3,2019-04-28
E102388,430434,45872,L1,2020-01-08
E102389,1283017,74960,L4,2023-11-04
E102390,1415780,87795,L4,2023-09-24
E102391,468581,27203,L1,2018-09-18
E102392,533630,41216,L1,2024-02-08
E102393,526654,49180,L1,2021-08-18
E102394,770423,111067,L2,2019-12-08
E102395,964964,58034,L3,2021-09-13
E102396,923109,122237,L3,2022-05-24
E102397,1189075,148630,L3,2024-07-02
E102398,534419,35737,L1,2023-05-03
E102399,654115,69857,L2,2020-05-12
E102400,708779,103667,L2,2024-01-24
E102401,1076504,149263,L3,2020-09-30
E102402,460690,44970,L1,2021-02-01
E102403,706626,96706,L2,2022-05-21
E102404,437082,37041,L1,2022-10-19
E102405,814627,101402,L2,2019-12-25
E102406,1017124,76432,L3,2020-12-16
E102407,440715,28362,L1,2018-08-04
E102408,641646,71861,L2,2024-09-19
E102409,1106735,161855,L3,2024-12-12
E102410,417987,50169,L1,2025-01-11
E102411,869054,57561,L2,2025-10-03
E102412,1065980,123288,L3,2023-06-29
E102413,1493976,150672,L4,2024-10-18
E102414,787257,76547,L2,2024-06-18
E102415,1084631,94777,L3,2024-07-30
E102416,620416,68969,L2,2020-12-21
E102417,2097770,156631,L5,2021-10-08
E102418,1177861,104206,L3,2024-09-19
E102419,507587,64894,L1,2025-02-11
E102420,779710,99704,L2,2025-04-12
E102421,1119067,127693,L3,2021-06-16
E102422,910104,59864,L3,2025-08-31
E102423,1744368,250567,L5,2019-05-11
E102424,1096111,117637,L3,2024-05-27
E102425,661060,71554,L2,2022-05-04
E102426,1063827,79075,L3,2022-07-09
E102427,1208623,77472,L4,2025-03-11
E102428,607080,54340,L2,2024-09-03
E102429,848881,61680,L2,2019-09-18
E102430,451304,30085,L1,2020-06-07
E102431,1527605,184365,L4,2021-07-06
E102432,1050684,115789,L3,2020-05-14
E102433,1117000,87851,L3,2020-11-28
E102434,1745004,138838,L5,2023-03-07
E102435,634307,61201,L2,2021-01-24
E102436,1116454,151328,L3,2019-09-22
E102437,405945,57434,L1,2025-07-09
E102438,991885,92963,L3,2021-06-17
E102439,1106399,57121,L3,2025-07-11
E102440,1028535,122251,L3,2020-09-13
E102441,673990,95557,L2,2024-07-04
E102442,408645,30496,L1,2022-07-30
E102443,615005,48219,L2,2021-09-30
E102444,1260276,183025,L4,2021-07-04
E102445,1233468,102731,L4,2023-01-20
E102446,471297,24444,L1,2021-01-20
E102447,2151951,148368,L5,2024-05-15
E102448,813789,97377,L2,2019-02-12
E102449,589577,83976,L1,2018-03-11
E102450,855824,107800,L2,2025-03-14
E102451,630714,84661,L2,2023-01-08
E102452,975572,83077,L3,2022-01-10
E102453,804176,91887,L2,2020-02-24
E102454,1156863,83953,L3,2025-05-28
E102455,424858,36522,L1,2022-05-09
E102456,540814,33826,L1,2023-06-19
E102457,923980,101885,L3,2021-11-30
E102458,841124,52961,L2,2023-02-01
E102459,1477366,150586,L4,2024-06-03
E102460,642120,91647,L2,2026-10-11
E102461,1683369,244565,L5,2025-12-25
E102462,776021,79257,L2,2022-09-03
E102463,1917769,103469,L5,2024-06-26
E102464,820309,79062,L2,2022-09-03
E102465,704238,72929,L2,2018-11-17
E102466,933829,50773,L3,2021-01-05
E102467,828932,51670,L2,2025-08-14
E102468,794348,86892,L2,2018-11-24
E102469,951109,131795,L3,2024-03-24
E102470,561435,32604,L1,2020-10-23
E102471,1400363,174857,L4,2020-12-12
E102472,2068163,190603,L5,2020-07-19
E102473,658081,58823,L2,2020-04-04
E102474,867107,118331,L2,2025-02-11
E102475,891765,82799,L2,2025-02-12
E102476,807028,84173,L2,2025-03-27
E102477,656006,70047,L2,2025-08-01
E102478,750450,96761,L2,2025-08-09
E102479,1519952,215785,L4,2020-10-26
E102480,2072672,198128,L5,2021-09-17
E102481,494508,38190,L1,2022-08-31
E102482,1372282,95648,L4,2019-04-11
E102483,1178197,166654,L3,2022-04-17
E102484,921600,113008,L3,2021-06-17
E102485,547541,43035,L1,2021-05-15
E102486,754841,106552,L2,2023-01-07
E102487,1132831,95675,L3,2023-11-23
E102488,596111,32369,L1,2022-10-12
E102489,503011,67642,L1,2021-09-04
E102490,795588,60784,L2,2019-06-14
E102491,479771,42564,L1,2025-09-02
E102492,853090,121823,L2,2022-07-17
E102493,781220,99176,L2,2021-12-24
E102494,427393,62532,L1,2021-11-15
E102495,1042321,93578,L3,2026-03-14
E102496,457311,57604,L1,2022-07-16
E102497,473955,36184,L1,2020-03-15
E102498,969809,79440,L3,2019-09-30
E102499,655691,61647,L2,2022-04-18
E102500,1038276,85499,L3,2022-12-15
E102501,974321,130660,L3,2026-03-07
E102502,990419,75929,L3,2025-12-31
E102503,604008,69167,L2,2018-09-13
E102504,1639533,112123,L5,2020-02-29
E102505,1143726,121795,L3,2020-09-29
E102506,531678,30513,L1,2023-10-30
E102507,425233,33952,L1,2018-10-15
E102508,728958,59938,L2,2025-06-16
E102509,797530,45076,L2,2024-04-11
E102510,1063962,71141,L3,2021-06-26
E102511,646679,87441,L2,2021-12-28
E102512,688755,88374,L2,2018-03-06
E102513,1273157,96712,L4,2020-12-16
E102514,619122,68416,L2,2020-10-25
E102515,1052883,111804,L3,2020-09-30
E102516,746785,82664,L2,2022-06-25
E102517,1109422,82908,L3,2024-12-05
E102518,451328,62413,L1,2021-06-18
E102519,496503,42250,L1,2025-05-11
E102520,518497,59282,L1,2024-02-21
E102521,1504622,150220,L4,2019-12-28
E102522,506934,61982,L1,2019-05-31
E102523,956527,142351,L3,2019-10-21
E102524,898664,68545,L2,2021-12-19
E102525,980159,133707,L3,2022-02-06
E102526,2096580,205111,L5,2025-12-21
E102527,1322502,183187,L4,2024-04-23
E102528,812614,73461,L2,2024-10-07
E102529,482052,49645,L1,2026-06-09
E102530,856267,81113,L2,2022-07-01
E102531,520662,74215,L1,2024-12-24
E102532,449268,26013,L1,2025-09-14
E102533,2088863,208331,L5,2022-08-21
E102534,440046,23777,L1,2024-01-07
E102535,1362155,74480,L4,2022-12-22
E102536,498521,63243,L1,2021-10-21
E102537,1305923,114589,L4,2021-11-14
E102538,886565,114764,L2,2020-02-12
E102539,1096833,94419,L3,2020-04-14
E102540,1671922,248495,L5,2024-04-08
E102541,682459,34746,L2,2024-05-15
E102542,1397156,125118,L4,2023-07-26
E102543,571592,48422,L1,2026-05-17
E102544,782385,99529,L2,2026-08-06
E102545,459498,46619,L1,2024-02-18
E102546,656479,75731,L2,2025-01-05
E102547,406482,38247,L1,2019-07-15
E102548,813044,56872,L2,2023-02-15
E102549,1391747,90294,L4,2024-04-25
E102550,598732,58453,L1,2019-11-28
E102551,770058,69047,L2,2022-10-20
E102552,1596114,172710,L4,2023-09-08
E102553,1004140,72656,L3,2026-07-02
E102554,1758761,90772,L5,2020-04-24
E102555,924729,58835,L3,2022-01-08
E102556,1788409,254762,L5,2024-09-19
E102557,412980,55105,L1,2020-06-24
E102558,496533,33136,L1,2025-06-07
E102559,533063,54916,L1,2025-12-24
E102560,991545,68681,L3,2022-05-12
E102561,657350,78922,L2,2023-08-04
E102562,553335,43517,L1,2022-11-10
E102563,534853,71201,L1,2023-10-27
E102564,1214155,138341,L4,2023-12-25
E102565,808392,82685,L2,2020-12-11
E102566,920588,66872,L3,2025-12-04
E102567,446651,65236,L1,2021-04-04
E102568,840800,100923,L2,2021-08-04
E102569,705096,85478,L2,2024-08-31
E102570,1310544,178336,L4,2023-01-10
E102571,641467,81757,L2,2021-11-14
E102572,1161336,155803,L3,2020-06-09
E102573,744461,107190,L2,2021-11-28
E102574,994743,112494,L3,2021-02-07
E102575,722987,73300,L2,2023-02-28
E102576,701310,65744,L2,2022-03-24
E102577,636153,50972,L2,2020-11-05
E102578,754411,98891,L2,2024-02-16
E102579,1435654,174665,L4,2022-03-27
E102580,491814,50747,L1,2018-12-15
E102581,416844,23619,L1,2024-03-03
E102582,679187,35817,L2,2022-06-07
E102583,802949,43054,L2,2019-08-11
E102584,833985,57517,L2,2023-11-13
E102585,864605,84630,L2,2020-11-26
E102586,613880,53140,L2,2025-06-09
E102587,1437548,111924,L4,2025-04-03
E102588,645091,44856,L2,2025-07-19
E102589,1419855,98845,L4,2023-09-06
E102590,667951,73278,L2,2020-07-16
E102591,1351025,134149,L4,2022-01-05
E102592,769790,92929,L2,2022-01-25
E102593,1415888,174892,L4,2026-06-09
E102594,846170,99804,L2,2018-07-30
E102595,796879,107415,L2,2025-03-08
E102596,839328,97978,L2,2020-09-12
E102597,2197990,262831,L5,2022-06-26
E102598,1027438,68348,L3,2026-02-14
E102599,701507,66595,L2,2024-05-16
E102600,624741,81042,L2,2026-03-08
E102601,544476,32549,L1,2024-01-10
E102602,1062805,159129,L3,2022-09-29
E102603,784934,83772,L2,2024-10-18
E102604,594782,49358,L1,2020-07-28
E102605,811041,83817,L2,2024-01-19
E102606,525870,54303,L1,2022-10-08
E102607,582866,66064,L1,2026-12-11
E102608,1168618,67601,L3,2023-08-19
E102609,618528,83289,L2,2021-05-05
E102610,571437,67440,L1,2023-09-24
E102611,982370,85604,L3,2026-03-28
E102612,1198797,167007,L3,2022-08-28
E102613,748665,85958,L2,2022-01-10
E102614,587891,80405,L1,2024-11-20
E102615,545271,66572,L1,2022-08-22
E102616,610629,58529,L2,2024-09-01
E102617,1588698,149709,L4,2021-09-26
E102618,965331,139803,L3,2023-09-20
E102619,693356,98165,L2,2025-03-12
E102620,815898,53709,L2,2024-05-12
E102621,1548597,161085,L4,2023-07-08
E102622,1433517,150905,L4,2020-07-22
E102623,730542,52548,L2,2023-10-29
E102624,996600,143304,L3,2020-10-09
E102625,764298,112274,L2,2019-12-16
E102626,1100350,75368,L3,2025-06-27
E102627,443931,54787,L1,2021-06-16
E102628,626737,42414,L2,2023-09-05
E102629,471230,52496,L1,2020-04-11
E102630,551751,71154,L1,2020-12-13
E102631,673519,38438,L2,2023-02-14
E102632,843756,79623,L2,2023-12-22
E102633,862699,50726,L2,2020-05-26
E102634,601212,33785,L2,2024-11-16
E102635,499366,42703,L1,2024-12-01
E102636,572334,62952,L1,2020-01-04
E102637,753793,48974,L2,2023-06-07
E102638,402691,35390,L1,2024-05-17
E102639,477288,69518,L1,2021-10-26
E102640,1156369,94316,L3,2019-11-29
E102641,705423,85764,L2,2026-07-10
E102642,638599,87003,L2,2026-09-07
E102643,938950,83299,L3,2023-06-16
E102644,1484630,217465,L4,2023-02-06
E102645,879872,72334,L2,2023-12-13
E102646,1177650,118141,L3,2023-02-24
E102647,1038814,84651,L3,2020-11-08
E102648,1592998,86240,L4,2022-07-31
E102649,1518595,103252,L4,2018-03-04
E102650,876394,101760,L2,2020-07-10
E102651,1196538,60282,L3,2023-03-12
E102652,665661,72281,L2,2021-11-30
E102653,517256,57632,L1,2023-05-01
E102654,759157,83466,L2,2020-03-23
E102655,630080,93969,L2,2021-09-26
E102656,694662,46746,L2,2025-08-12
E102657,841216,123143,L2,2020-03-21
E102658,420575,46195,L1,2025-04-10
E102659,631394,75207,L2,2020-09-15
E102660,1091606,67695,L3,2022-11-13
E102661,744700,70629,L2,2021-11-25
E102662,1042890,152725,L3,2026-09-24
E102663,968408,99947,L3,2025-03-02
E102664,1212050,173692,L4,2019-08-21
E102665,690449,49868,L2,2023-09-11
E102666,539235,64392,L1,2021-10-11
E102667,794537,56617,L2,2025-04-03
E102668,496250,55970,L1,2019-04-20
E102669,756701,56596,L2,2024-12-02
E102670,1134613,58797,L3,2024-06-19
E102671,595678,46634,L1,2021-11-23
E102672,639917,78776,L2,2022-01-30
E102673,1656231,92328,L5,2021-06-30
E102674,486177,59987,L1,2018-10-23
E102675,860387,57239,L2,2025-03-15
E102676,1012473,71163,L3,2020-12-01
E102677,488135,69725,L1,2023-06-12
E102678,822377,53472,L2,2024-08-17
E102679,638003,48478,L2,2022-06-02
E102680,455531,25270,L1,2022-09-08
E102681,466863,49987,L1,2019-09-27
E102682,569870,66878,L1,2022-09-03
E102683,584338,75825,L1,2024-09-30
E102684,1078137,73421,L3,2026-09-15
E102685,506114,72556,L1,2021-08-24
E102686,893221,127971,L2,2020-07-16
E102687,1048602,117871,L3,2025-06-15
E102688,523483,52112,L1,2020-10-26
E102689,754429,78089,L2,2022-01-19
E102690,666836,33431,L2,2025-06-25
E102691,604003,71979,L2,2023-06-22
E102692,612313,38714,L2,2021-11-10
E102693,1134411,57690,L3,2021-09-30
E102694,425886,36357,L1,2025-03-21
E102695,724463,39299,L2,2025-07-20
E102696,1045661,148343,L3,2025-08-07
E102697,595045,59070,L1,2020-02-05
E102698,602065,44530,L2,2021-04-03
E102699,918286,80447,L3,2019-12-18
E102700,704635,95764,L2,2024-09-04
E102701,452073,59292,L1,2023-08-21
E102702,779570,75495,L2,2025-01-19
E102703,574531,84677,L1,2021-07-10
E102704,717381,47633,L2,2020-08-16
E102705,1050017,69241,L3,2023-01-09
E102706,678151,43380,L2,2020-03-24
E102707,591581,37341,L1,2020-07-07
E102708,417077,26580,L1,2023-04-15
E102709,516307,43665,L1,2020-03-07
E102710,773917,47372,L2,2024-06-21
E102711,969882,91679,L3,2019-04-01
E102712,1123979,105129,L3,2018-12-01
E102713,1094174,111102,L3,2019-10-23
E102714,948142,50643,L3,2024-02-05
E102715,426592,50664,L1,2020-01-03
E102716,2000440,266119,L5,2022-10-12
E102717,767506,79181,L2,2019-05-19
E102718,1182501,63444,L3,2025-01-26
E102719,1360331,84221,L4,2022-09-18
E102720,815657,84800,L2,2024-12-03
E102721,886344,44611,L2,2020-03-17
E102722,1329704,162186,L4,2026-06-07
E102723,1503388,138311,L4,2020-06-30
E102724,1075380,98025,L3,2024-12-21
E102725,1517080,178496,L4,2020-01-20
E102726,1142129,82682,L3,2026-04-11
E102727,780919,97532,L2,2021-06-05
E102728,881250,118278,L2,2023-04-06
E102729,475975,69748,L1,2022-08-15
E102730,1646299,235393,L5,2024-03-12
E102731,1906909,233354,L5,2024-02-13
E102732,410532,27024,L1,2026-02-09
E102733,505141,33805,L1,2019-06-08
E102734,1087894,136743,L3,2024-04-25
E102735,602028,52212,L2,2025-08-02
E102736,705441,94319,L2,2019-06-10
E102737,908972,79674,L3,2021-12-20
E102738,627011,81738,L2,2026-10-26
E102739,506931,49854,L1,2022-10-21
E102740,733426,58869,L2,2024-05-27
E102741,577930,75269,L1,2021-01-08
E102742,1289633,174028,L4,2024-02-02
E102743,978179,62111,L3,2023-04-11
E102744,1890835,171304,L5,2020-08-15
E102745,1471990,141495,L4,2026-03-11
E102746,1113254,91031,L3,2024-04-23
E102747,882329,53832,L2,2025-03-18
E102748,483479,46004,L1,2025-06-28
